ID de Usuario,ID de Filme,MovieID,T+AO0-tulo,Ano,G+AOo-nero 1,G+AOo-nero 2,Classifica+AOcA4w-o,Dura+AOcA4w-o,Diretor,Diretor Ganhou Oscar?,Pa+AO0-s de Origem,Or+AOc-amento (+ACQ-),Ator Principal,Ator Principal Ganhou Oscar?,Avalia+AOcA4w-o IMDB,Filme Ganhou Oscar,Agradou ?
95,36,36,Dead Man Walking,1995,Drama,?,14,122,Tim+AF8-Robbins,No,UK,11000000,Susan+AF8-Sarandon,Yes,7.6,Yes,Sim
95,288,288,Natural Born Killers,1994,Action,Thriller,18,118,Oliver+AF8-Stone,Yes,USA,34000000,Woody+AF8-Harrelson,No,7.3,No,N+AOM-o
95,2916,2916,Total Recall,1990,Sci+AC0-Fi,Action,14,113,Paul+AF8-Verhoeven,No,USA,65000000,Arnold+AF8-Schwarzenegger,No,7.5,No,Sim
95,368,368,Maverick,1994,Comedy,Action,Rated PG for mild sensuality language and some western action,127,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,7.0,No,Sim
95,47,47,Seven,1995,Thriller,Crime,14,127,David+AF8-Fincher,No,USA,33000000,Morgan+AF8-Freeman,Yes,8.6,No,Sim
95,446,446,Farewell My Concubine,1993,Drama,Romance,14,171,Kaige+AF8-Chen,No,China,?,Leslie+AF8-Cheung,No,8.1,No,Sim
95,377,377,Speed,1994,Action,Romance,14,116,Jan+AF8-de+AF8-Bont,No,USA,30000000,Keanu+AF8-Reeves,No,7.2,Yes,N+AOM-o
95,380,380,True Lies,1994,Comedy,Romance,14,141,James+AF8-Cameron,Yes,USA,115000000,Arnold+AF8-Schwarzenegger,No,7.2,No,N+AOM-o
95,527,527,Schindler's List,1993,Drama,War,14,195,Steven+AF8-Spielberg,Yes,USA,22000000,Liam+AF8-Neeson,No,8.9,Yes,Sim
95,529,529,Searching for Bobby Fischer,1993,Drama,?,Rated PG for thematic elements,109,Steven+AF8-Zaillian,No,USA,?,Joe+AF8-Mantegna,No,7.5,No,Sim
95,457,457,Fugitive,1993,Action,Thriller,14,130,Andrew+AF8-Davis,No,USA,44000000,Harrison+AF8-Ford,No,7.8,Yes,N+AOM-o
95,2002,2002,Lethal Weapon 3,1992,Drama,Action,Rated R for violence and language,118,Richard+AF8-Donner,No,USA,35000000,Mel+AF8-Gibson,No,6.7,No,Sim
95,2947,2947,Goldfinger,1964,Action,?,14,110,Guy+AF8-Hamilton,No,UK,3000000,Sean+AF8-Connery,Yes,7.8,Yes,Sim
95,1135,1135,Private Benjamin,1980,Comedy,?,R,109,Howard+AF8-Zieff,No,USA,10000000,Goldie+AF8-Hawn,Yes,6.1,No,N+AOM-o
95,608,608,Fargo,1996,Drama,Thriller,18,98,Joel+AF8-Coen,Yes,USA,7000000,William+AF8-H.+AF8-Macy,No,8.1,Yes,Sim
95,73,73,Miserables,1995,Drama,Musical,Rated R for violencebrief language and sexuality,175,Claude+AF8-Lelouch,No,France,?,Jean+AC0-Paul+AF8-Belmondo,No,7.5,No,N+AOM-o
95,3821,3821,Nutty Professor II: The Klumps,2000,Comedy,?,Rated PG+AC0-13 for crude humor and sex+AC0-related material,106,Peter+AF8-Segal,No,USA,84000000,Eddie+AF8-Murphy,No,4.3,No,N+AOM-o
95,1213,1213,GoodFellas,1990,Drama,Crime,14,146,Martin+AF8-Scorsese,Yes,USA,25000000,Robert+AF8-De+AF8-Niro,Yes,8.7,Yes,N+AOM-o
95,471,471,Hudsucker Proxy,1994,Comedy,Romance,12,111,Joel+AF8-Coen,Yes,UK,30000000,Tim+AF8-Robbins,Yes,7.3,No,N+AOM-o
95,2890,2890,Three Kings,1999,Drama,War,18,114,David+AF8-O.+AF8-Russell,No,USA,75000000,George+AF8-Clooney,Yes,7.1,No,Sim
95,2028,2028,Saving Private Ryan,1998,Drama,War,14,169,Steven+AF8-Spielberg,Yes,USA,70000000,Tom+AF8-Hanks,Yes,8.6,Yes,Sim
95,480,480,Jurassic Park,1993,Sci+AC0-Fi,Action,Livre,127,Steven+AF8-Spielberg,Yes,USA,63000000,Sam+AF8-Neill,No,8.1,Yes,N+AOM-o
95,1089,1089,Reservoir Dogs,1992,Thriller,Crime,18,99,Quentin+AF8-Tarantino,No,USA,1200000,Harvey+AF8-Keitel,No,8.3,No,N+AOM-o
95,1233,1233,Boat,1981,Drama,War,14,149,Wolfgang+AF8-Petersen,No,West Germany,14000000,Jurgen+AF8-Prochnow,No,8.4,No,Sim
95,1095,1095,Glengarry Glen Ross,1992,Drama,?,Rated R for language,100,James+AF8-Foley,No,USA,12500000,Al+AF8-Pacino,Yes,7.8,No,N+AOM-o
101,648,648,Mission: Impossible,1996,Action,Adventure,Livre,110,Brian+AF8-De+AF8-Palma,No,USA,80000000,Tom+AF8-Cruise,No,7.1,No,Sim
101,1320,1320,Alien+//0A7//9AL///QC9//0Aw//9AK///QDv//0Av//9AL3//QDC//0Avv/9AO///QC///0Avf/9AML//QCz-,1992,Horror,Thriller,16,114,David+AF8-Fincher,No,USA,50000000,Sigourney+AF8-Weaver,No,6.4,No,N+AOM-o
101,3936,3936,Phantom of the Opera,1943,Drama,Thriller,14,92,Arthur+AF8-Lubin,No,USA,1500000,Nelson+AF8-Eddy,No,6.5,Yes,Sim
101,3793,3793,X+AC0-Men,2000,Sci+AC0-Fi,Action,12,104,Bryan+AF8-Singer,No,USA,75000000,Patrick+AF8-Stewart,No,7.4,No,Sim
101,2991,2991,Live and Let Die,1973,Action,?,Livre,121,Guy+AF8-Hamilton,No,UK,7000000,Roger+AF8-Moore,No,6.8,No,Sim
101,589,589,Terminator 2: Judgment Day,1991,Sci+AC0-Fi,Action,14,137,James+AF8-Cameron,Yes,USA,102000000,Arnold+AF8-Schwarzenegger,No,8.5,Yes,Sim
101,3946,3946,Get Carter,2000,Drama,Action,Rated R for violence language some sexuality and drug content,102,Stephen+AF8-Kay,No,USA,63600000,Sylvester+AF8-Stallone,No,5.1,No,Sim
101,3948,3948,Meet the Parents,2000,Comedy,?,12,108,Jay+AF8-Roach,No,USA,55000000,Ben+AF8-Stiller,No,7.0,No,Sim
101,1196,1196,Star Wars: Episode V +AC0- The Empire Strikes Back,1980,Drama,Sci+AC0-Fi,Livre,124,Irvin+AF8-Kershner,No,USA,18000000,Mark+AF8-Hamill,No,8.8,Yes,Sim
101,736,736,Twister,1996,Action,Adventure,Rated PG+AC0-13 for intense depiction of very bad weather,113,Jan+AF8-de+AF8-Bont,No,USA,92000000,Helen+AF8-Hunt,Yes,6.3,No,Sim
101,1198,1198,Raiders of the Lost Ark,1981,Action,Adventure,Livre,115,Steven+AF8-Spielberg,Yes,USA,18000000,Harrison+AF8-Ford,No,8.5,Yes,Sim
101,1275,1275,Highlander,1986,Action,Adventure,14,116,Russell+AF8-Mulcahy,No,UK,16000000,Christopher+AF8-Lambert,No,7.2,No,Sim
101,1356,1356,Star Trek: First Contact,1996,Sci+AC0-Fi,Action,Livre,111,Jonathan+AF8-Frakes,No,USA,45000000,Patrick+AF8-Stewart,No,7.6,No,Sim
101,1287,1287,Ben+AC0-Hur,1959,Drama,Action,12,212,William+AF8-Wyler,Yes,USA,15900000,Charlton+AF8-Heston,Yes,8.1,Yes,Sim
101,2094,2094,Rocketeer,1991,Sci+AC0-Fi,Action,?,108,Joe+AF8-Johnston,No,USA,35000000,Billy+AF8-Campbell,No,6.4,No,Sim
101,1438,1438,Dante's Peak,1997,Action,Thriller,Rated PG+AC0-13 for disaster related peril and gore,108,Roger+AF8-Donaldson,No,USA,116000000,Pierce+AF8-Brosnan,No,5.9,No,Sim
101,1371,1371,Star Trek: The Motion Picture,1979,Sci+AC0-Fi,Action,Livre,132,Robert+AF8-Wise,Yes,USA,35000000,William+AF8-Shatner,No,6.4,No,Sim
101,1372,1372,Star Trek VI: The Undiscovered Country,1991,Sci+AC0-Fi,Action,Livre,113,Nicholas+AF8-Meyer,No,USA,30000000,William+AF8-Shatner,No,7.2,No,Sim
101,1373,1373,Star Trek V: The Final Frontier,1989,Sci+AC0-Fi,Action,Livre,107,William+AF8-Shatner,No,USA,27800000,William+AF8-Shatner,No,5.4,No,Sim
101,1374,1374,Star Trek: The Wrath of Khan,1982,Sci+AC0-Fi,Action,Livre,113,Nicholas+AF8-Meyer,No,USA,11200000,William+AF8-Shatner,No,7.7,No,Sim
101,1375,1375,Star Trek III: The Search for Spock,1984,Sci+AC0-Fi,Action,Livre,105,Leonard+AF8-Nimoy,No,USA,17000000,William+AF8-Shatner,No,6.6,No,Sim
101,1376,1376,Star Trek IV: The Voyage Home,1986,Sci+AC0-Fi,Action,Livre,119,Leonard+AF8-Nimoy,No,USA,25000000,William+AF8-Shatner,No,7.3,No,Sim
101,849,849,Escape from L.A.,1996,Sci+AC0-Fi,Action,14,101,John+AF8-Carpenter,No,USA,50000000,Kurt+AF8-Russell,No,5.7,No,Sim
101,1385,1385,Under Siege,1992,Action,?,Rated R for strong violence and for language and brief nudity,103,Andrew+AF8-Davis,No,France,35000000,Steven+AF8-Seagal,No,6.4,No,Sim
101,780,780,Independence Day,1996,Sci+AC0-Fi,Action,12,145,Roland+AF8-Emmerich,No,USA,75000000,Will+AF8-Smith,No,6.9,Yes,Sim
101,2402,2402,Rambo: First Blood Part II,1985,Action,War,14,96,George+AF8-P.+AF8-Cosmatos,No,USA,44000000,Sylvester+AF8-Stallone,No,6.4,No,Sim
101,2404,2404,Rambo III,1988,Action,War,14,102,Peter+AF8-MacDonald,No,USA,63000000,Sylvester+AF8-Stallone,No,5.7,No,Sim
101,2405,2405,Jewel of the Nile,1985,Comedy,Romance,Livre,106,Lewis+AF8-Teague,No,USA,25000000,Michael+AF8-Douglas,Yes,6.1,No,Sim
101,3208,3208,Loaded Weapon 1,1993,Comedy,Action,Rated PG+AC0-13 for ribald humor and drug references,84,Gene+AF8-Quintano,No,USA,8200000,Emilio+AF8-Estevez,No,6.1,No,Sim
101,2406,2406,Romancing the Stone,1984,Comedy,Romance,Livre,106,Robert+AF8-Zemeckis,Yes,USA,10000000,Michael+AF8-Douglas,Yes,6.9,No,Sim
101,2409,2409,Rocky II,1979,Drama,Action,12,119,Sylvester+AF8-Stallone,No,USA,7000000,Sylvester+AF8-Stallone,No,7.2,No,Sim
101,2411,2411,Rocky IV,1985,Drama,Action,14,91,Sylvester+AF8-Stallone,No,USA,30000000,Sylvester+AF8-Stallone,No,6.8,No,Sim
101,2412,2412,Rocky V,1990,Drama,Action,14,104,John+AF8-G.+AF8-Avildsen,Yes,USA,42000000,Sylvester+AF8-Stallone,No,5.2,No,Sim
101,2273,2273,Rush Hour,1998,Action,Thriller,Rated PG+AC0-13 for sequences of action/violence and shootings and for language,98,Brett+AF8-Ratner,No,USA,33000000,Jackie+AF8-Chan,No,6.9,No,Sim
101,1544,1544,Lost World: Jurassic Park,1997,Sci+AC0-Fi,Action,Livre,129,Steven+AF8-Spielberg,Yes,USA,73000000,Jeff+AF8-Goldblum,No,6.5,No,Sim
101,2421,2421,Karate Kid,1986,Drama,Action,?,113,John+AF8-G.+AF8-Avildsen,Yes,USA,?,Pat+AF8-Morita,No,5.9,No,Sim
101,3082,3082,World Is Not Enough,1999,Action,Thriller,12,128,Michael+AF8-Apted,No,UK,135000000,Pierce+AF8-Brosnan,No,6.4,No,Sim
101,2353,2353,Enemy of the State,1998,Action,Thriller,14,132,Tony+AF8-Scott,No,USA,90000000,Will+AF8-Smith,No,7.3,No,Sim
101,1552,1552,Con Air,1997,Action,Adventure,16,115,Simon+AF8-West,No,USA,75000000,Nicolas+AF8-Cage,Yes,6.8,No,Sim
101,1562,1562,Batman +ACY- Robin,1997,Action,Crime,Livre,125,Joel+AF8-Schumacher,No,USA,125000000,Arnold+AF8-Schwarzenegger,No,3.7,No,Sim
101,2524,2524,Towering Inferno,1974,Drama,Action,14,165,John+AF8-Guillermin,No,USA,14000000,Paul+AF8-Newman,Yes,6.9,Yes,Sim
101,1722,1722,Tomorrow Never Dies,1997,Action,Romance,14,119,Roger+AF8-Spottiswoode,No,UK,110000000,Pierce+AF8-Brosnan,No,6.5,No,Sim
101,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
101,3259,3259,Far and Away,1992,Drama,Romance,Rated PG+AC0-13 for some violence and sensuality,140,Ron+AF8-Howard,Yes,USA,60000000,Tom+AF8-Cruise,No,6.5,No,Sim
101,1587,1587,Conan the Barbarian,1982,Action,Adventure,14,129,John+AF8-Milius,No,USA,20000000,Arnold+AF8-Schwarzenegger,No,6.9,No,Sim
101,1801,1801,Man in the Iron Mask,1998,Drama,Romance,14,132,Randall+AF8-Wallace,No,USA,35000000,Leonardo+AF8-DiCaprio,Yes,6.5,No,Sim
101,3268,3268,Stop+ACE- Or My Mom Will Shoot,1992,Comedy,Action,Rated PG+AC0-13 for a scene of nudity,87,Roger+AF8-Spottiswoode,No,USA,45000000,Sylvester+AF8-Stallone,No,4.1,No,Sim
101,3418,3418,Thelma +ACY- Louise,1991,Drama,Action,14,130,Ridley+AF8-Scott,No,USA,16500000,Susan+AF8-Sarandon,Yes,7.4,Yes,Sim
101,2616,2616,Dick Tracy,1990,Action,Crime,12,105,Warren+AF8-Beatty,Yes,USA,47000000,Warren+AF8-Beatty,No,6.1,Yes,Sim
101,2617,2617,Mummy,1999,Horror,Thriller,12,125,Stephen+AF8-Sommers,No,USA,80000000,Brendan+AF8-Fraser,No,7.0,No,Sim
101,1676,1676,Starship Troopers,1997,Sci+AC0-Fi,Action,16,129,Paul+AF8-Verhoeven,No,USA,105000000,Casper+AF8-Van+AF8-Dien,No,7.2,No,Sim
101,208,208,Waterworld,1995,Action,Adventure,12,135,Kevin+AF8-Reynolds,No,USA,175000000,Kevin+AF8-Costner,No,6.1,No,Sim
101,2628,2628,Star Wars: Episode I +AC0- The Phantom Menace,1999,Sci+AC0-Fi,Action,Livre,136,George+AF8-Lucas,No,USA,115000000,Ewan+AF8-McGregor,No,6.5,No,Sim
101,145,145,Bad Boys,1995,Action,?,14,119,Michael+AF8-Bay,No,USA,19000000,Will+AF8-Smith,No,6.8,No,Sim
101,3438,3438,Teenage Mutant Ninja Turtles,1990,Family,Fantasy,?,93,Steve+AF8-Barron,No,USA,13500000,Judith+AF8-Hoag,No,6.7,No,Sim
101,1835,1835,City of Angels,1998,Romance,?,12,114,Brad+AF8-Silberling,No,Germany,55000000,Nicolas+AF8-Cage,Yes,6.7,No,N+AOM-o
101,3440,3440,Teenage Mutant Ninja Turtles III,1993,Family,Fantasy,Rated PG for swashbuckling violence and mild language,96,Stuart+AF8-Gillard,No,USA,17000000,Elias+AF8-Koteas,No,4.8,No,Sim
101,2640,2640,Superman,1978,Sci+AC0-Fi,Action,Livre,143,Richard+AF8-Donner,No,USA,55000000,Christopher+AF8-Reeve,No,7.3,No,Sim
101,2642,2642,Superman III,1983,Sci+AC0-Fi,Action,10,125,Richard+AF8-Lester,No,Netherlands,39000000,Christopher+AF8-Reeve,No,4.9,No,Sim
101,2571,2571,Matrix,1999,Sci+AC0-Fi,Action,12,136,Lana+AF8-Wachowski+AF8-(as+AF8-The+AF8-Wachowski+AF8-Brothers),No,USA,63000000,Keanu+AF8-Reeves,No,8.7,Yes,Sim
101,165,165,Die Hard: With a Vengeance,1995,Action,Thriller,14,128,John+AF8-McTiernan,No,USA,90000000,Bruce+AF8-Willis,No,7.6,No,Sim
101,2723,2723,Mystery Men,1999,Comedy,Action,Rated PG+AC0-13 for comic action violence and crude humor,121,Kinka+AF8-Usher,No,USA,68000000,Ben+AF8-Stiller,No,6.0,No,Sim
101,3527,3527,Predator,1987,Sci+AC0-Fi,Action,16,107,John+AF8-McTiernan,No,USA,15000000,Arnold+AF8-Schwarzenegger,No,7.8,No,N+AOM-o
101,2735,2735,Golden Child,1986,Comedy,Action,?,94,Michael+AF8-Ritchie,No,USA,25000000,Eddie+AF8-Murphy,No,5.9,No,N+AOM-o
101,3397,3397,Great Muppet Caper,1981,Family,Comedy,?,95,Jim+AF8-Henson,No,UK,?,Jim+AF8-Henson,No,7.2,No,Sim
101,329,329,Star Trek: Generations,1994,Sci+AC0-Fi,Action,Livre,118,David+AF8-Carson,No,USA,35000000,Patrick+AF8-Stewart,No,6.6,No,Sim
101,1876,1876,Deep Impact,1998,Drama,Sci+AC0-Fi,Rated PG+AC0-13 for intense disaster related elements and brief language,120,Mimi+AF8-Leder,No,USA,75000000,Robert+AF8-Duvall,Yes,6.1,No,Sim
101,260,260,Star Wars: Episode IV +AC0- A New Hope,1977,Sci+AC0-Fi,Action,10,121,George+AF8-Lucas,No,USA,11000000,Mark+AF8-Hamill,No,8.7,Yes,Sim
101,1011,1011,Herbie Rides Again,1974,Family,Adventure,?,88,Robert+AF8-Stevenson,No,USA,?,Helen+AF8-Hayes,Yes,5.6,No,Sim
101,3555,3555,U+AC0-571,2000,Action,Thriller,14,116,Jonathan+AF8-Mostow,No,France,62000000,Matthew+AF8-McConaughey,Yes,6.6,Yes,Sim
101,2826,2826,13th Warrior,1999,Horror,Thriller,14,102,John+AF8-McTiernan,No,USA,160000000,Antonio+AF8-Banderas,No,6.6,No,Sim
101,1954,1954,Rocky,1976,Drama,Action,12,120,John+AF8-G.+AF8-Avildsen,Yes,USA,960000,Sylvester+AF8-Stallone,No,8.1,Yes,Sim
101,21,21,Get Shorty,1995,Drama,Action,Rated R for language and some violence,105,Barry+AF8-Sonnenfeld,No,USA,30250000,Gene+AF8-Hackman,Yes,6.9,No,Sim
101,2763,2763,Thomas Crown Affair,1999,Action,Thriller,16,113,John+AF8-McTiernan,No,USA,48000000,Pierce+AF8-Brosnan,No,6.8,No,Sim
101,420,420,Beverly Hills Cop III,1994,Comedy,Action,12,104,John+AF8-Landis,No,USA,55000000,Eddie+AF8-Murphy,No,5.5,No,Sim
101,2699,2699,Arachnophobia,1990,Sci+AC0-Fi,Action,?,103,Frank+AF8-Marshall,No,USA,31000000,Jeff+AF8-Daniels,No,6.4,No,Sim
101,2916,2916,Total Recall,1990,Sci+AC0-Fi,Action,14,113,Paul+AF8-Verhoeven,No,USA,65000000,Arnold+AF8-Schwarzenegger,No,7.5,No,N+AOM-o
101,1036,1036,Die Hard,1988,Action,Thriller,14,131,John+AF8-McTiernan,No,USA,28000000,Bruce+AF8-Willis,No,8.2,No,Sim
101,360,360,I Love Trouble,1994,Comedy,Action,Rated PG for some mild language sensuality and gunplay,123,Charles+AF8-Shyer,No,USA,45000000,Nick+AF8-Nolte,No,5.2,No,Sim
101,292,292,Outbreak,1995,Drama,Action,Rated R for language,127,Wolfgang+AF8-Petersen,No,USA,50000000,Dustin+AF8-Hoffman,Yes,6.6,No,Sim
101,368,368,Maverick,1994,Comedy,Action,Rated PG for mild sensuality language and some western action,127,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,7.0,No,Sim
101,376,376,River Wild,1994,Action,Thriller,Rated PG+AC0-13 for some violence and threatening moments,111,Curtis+AF8-Hanson,No,USA,45000000,Meryl+AF8-Streep,Yes,6.3,No,Sim
101,377,377,Speed,1994,Action,Romance,14,116,Jan+AF8-de+AF8-Bont,No,USA,30000000,Keanu+AF8-Reeves,No,7.2,Yes,Sim
101,2794,2794,European Vacation,1985,Comedy,?,?,95,Amy+AF8-Heckerling,No,USA,17000000,Chevy+AF8-Chase,No,6.1,No,Sim
101,380,380,True Lies,1994,Comedy,Romance,14,141,James+AF8-Cameron,Yes,USA,115000000,Arnold+AF8-Schwarzenegger,No,7.2,No,Sim
101,2000,2000,Lethal Weapon,1987,Drama,Action,18,110,Richard+AF8-Donner,No,USA,15000000,Mel+AF8-Gibson,No,7.6,No,Sim
101,2001,2001,Lethal Weapon 2,1989,Drama,Action,16,114,Richard+AF8-Donner,No,USA,28000000,Mel+AF8-Gibson,No,7.2,No,Sim
101,1200,1200,Aliens,1986,Sci+AC0-Fi,Action,14,137,James+AF8-Cameron,Yes,USA,18500000,Sigourney+AF8-Weaver,No,8.4,Yes,N+AOM-o
101,2006,2006,Mask of Zorro,1998,Action,Adventure,12,136,Martin+AF8-Campbell,No,USA,65000000,Antonio+AF8-Banderas,No,6.7,No,Sim
101,2872,2872,Excalibur,1981,Drama,Romance,14,140,John+AF8-Boorman,No,USA,11000000,Nigel+AF8-Terry,No,7.4,No,Sim
101,2947,2947,Goldfinger,1964,Action,?,14,110,Guy+AF8-Hamilton,No,UK,3000000,Sean+AF8-Connery,Yes,7.8,Yes,Sim
101,2948,2948,From Russia with Love,1963,Action,?,12,115,Terence+AF8-Young,No,UK,2000000,Sean+AF8-Connery,Yes,7.5,No,Sim
101,2949,2949,Dr. No,1962,Action,?,12,110,Terence+AF8-Young,No,UK,1100000,Sean+AF8-Connery,Yes,7.3,No,Sim
101,71,71,Fair Game,1995,Action,?,Rated R for intermittent strong violence language and a scene of sexuality,91,Andrew+AF8-Sipes,No,USA,50000000,William+AF8-Baldwin,No,4.1,No,Sim
101,466,466,Hot Shots+ACE- Part Deux,1993,Comedy,Action,Livre,86,Jim+AF8-Abrahams,No,USA,25000000,Charlie+AF8-Sheen,No,6.6,No,Sim
101,1210,1210,Star Wars: Episode VI +AC0- Return of the Jedi,1983,Sci+AC0-Fi,Action,Livre,131,Richard+AF8-Marquand,No,USA,32500000,Mark+AF8-Hamill,No,8.4,No,Sim
101,3755,3755,Perfect Storm,2000,Action,Adventure,12,130,Wolfgang+AF8-Petersen,No,USA,140000000,George+AF8-Clooney,Yes,6.4,No,Sim
101,1214,1214,Alien,1979,Horror,Thriller,14,117,Ridley+AF8-Scott,No,UK,11000000,Sigourney+AF8-Weaver,No,8.5,Yes,N+AOM-o
101,546,546,Super Mario Bros.,1993,Family,Adventure,Livre,104,Annabel+AF8-Jankel,No,UK,42000000,Bob+AF8-Hoskins,No,4.0,No,Sim
101,474,474,In the Line of Fire,1993,Action,Thriller,Rated R for violence and language,128,Wolfgang+AF8-Petersen,No,USA,40000000,Clint+AF8-Eastwood,No,7.2,No,Sim
101,3697,3697,Predator 2,1990,Sci+AC0-Fi,Action,16,108,Stephen+AF8-Hopkins,No,USA,35000000,Danny+AF8-Glover,No,6.2,No,N+AOM-o
101,552,552,Three Musketeers,1993,Comedy,Action,Rated PG for action/violence and some brief sensuality,105,Stephen+AF8-Herek,No,Austria,30000000,Charlie+AF8-Sheen,No,6.4,No,Sim
101,480,480,Jurassic Park,1993,Sci+AC0-Fi,Action,Livre,127,Steven+AF8-Spielberg,Yes,USA,63000000,Sam+AF8-Neill,No,8.1,Yes,Sim
101,485,485,Last Action Hero,1993,Comedy,Action,12,130,John+AF8-McTiernan,No,USA,85000000,Arnold+AF8-Schwarzenegger,No,6.2,No,Sim
101,3841,3841,Air America,1990,Comedy,Action,?,113,Roger+AF8-Spottiswoode,No,USA,35000000,Mel+AF8-Gibson,No,5.7,No,Sim
101,1240,1240,Terminator,1984,Sci+AC0-Fi,Action,14,107,James+AF8-Cameron,Yes,UK,6400000,Arnold+AF8-Schwarzenegger,No,8.0,No,Sim
111,2997,2997,Being John Malkovich,1999,Comedy,?,18,112,Spike+AF8-Jonze,No,USA,13000000,John+AF8-Cusack,No,7.8,No,Sim
111,1188,1188,Strictly Ballroom,1992,Comedy,Romance,Livre,94,Baz+AF8-Luhrmann,No,Australia,?,Paul+AF8-Mercurio,No,7.2,No,Sim
111,1265,1265,Groundhog Day,1993,Comedy,Romance,Livre,101,Harold+AF8-Ramis,No,USA,14600000,Bill+AF8-Murray,No,8.0,No,Sim
111,590,590,Dances with Wolves,1990,Drama,Western,14,181,Kevin+AF8-Costner,Yes,USA,22000000,Kevin+AF8-Costner,No,8.0,Yes,Sim
111,593,593,Silence of the Lambs,1991,Drama,Thriller,14,118,Jonathan+AF8-Demme,Yes,USA,19000000,Jodie+AF8-Foster,Yes,8.6,Yes,Sim
111,1343,1343,Cape Fear,1991,Thriller,?,16,128,Martin+AF8-Scorsese,Yes,USA,35000000,Robert+AF8-De+AF8-Niro,Yes,7.3,No,N+AOM-o
111,3100,3100,River Runs Through It,1992,Drama,?,12,123,Robert+AF8-Redford,Yes,USA,?,Craig+AF8-Sheffer,No,7.3,Yes,Sim
111,3101,3101,Fatal Attraction,1987,Thriller,?,18,119,Adrian+AF8-Lyne,No,USA,14000000,Michael+AF8-Douglas,Yes,6.9,No,N+AOM-o
111,2302,2302,My Cousin Vinny,1992,Comedy,?,14,120,Jonathan+AF8-Lynn,No,USA,11000000,Joe+AF8-Pesci,Yes,7.5,Yes,Sim
111,3108,3108,Fisher King,1991,Drama,Romance,Rated R for language and violence,137,Terry+AF8-Gilliam,No,USA,24000000,Jeff+AF8-Bridges,Yes,7.6,Yes,Sim
111,1370,1370,Die Hard 2,1990,Action,Thriller,14,124,Renny+AF8-Harlin,No,USA,70000000,Bruce+AF8-Willis,No,7.1,No,N+AOM-o
111,1517,1517,Austin Powers: International Man of Mystery,1997,Comedy,?,12,94,Jay+AF8-Roach,No,USA,17000000,Mike+AF8-Myers,No,7.0,No,Sim
111,2248,2248,Say Anything...,1989,Drama,Romance,?,100,Cameron+AF8-Crowe,No,USA,?,John+AF8-Cusack,No,7.4,No,Sim
111,2321,2321,Pleasantville,1998,Comedy,?,Rated PG+AC0-13 for some thematic elements emphasizing sexuality and for language,124,Gary+AF8-Ross,No,USA,40000000,Tobey+AF8-Maguire,No,7.5,No,Sim
111,852,852,Tin Cup,1996,Comedy,Romance,Rated R for language and brief nudity,135,Ron+AF8-Shelton,No,USA,45000000,Kevin+AF8-Costner,No,6.3,No,Sim
111,2336,2336,Elizabeth,1998,Drama,?,16,124,Shekhar+AF8-Kapur,No,UK,30000000,Cate+AF8-Blanchett,Yes,7.5,Yes,N+AOM-o
111,2268,2268,Few Good Men,1992,Drama,Crime,Rated R for language,138,Rob+AF8-Reiner,No,USA,40000000,Tom+AF8-Cruise,No,7.6,No,Sim
111,1542,1542,Brassed Off,1996,Drama,Romance,Rated R for language,103,Mark+AF8-Herman,No,UK,?,Pete+AF8-Postlethwaite,No,7.1,No,Sim
111,2272,2272,One True Thing,1998,Drama,?,Rated R for language,127,Carl+AF8-Franklin,No,USA,30000000,Meryl+AF8-Streep,Yes,7.0,No,N+AOM-o
111,1617,1617,L.A. Confidential,1997,Thriller,Mystery,18,138,Curtis+AF8-Hanson,No,USA,35000000,Kevin+AF8-Spacey,Yes,8.3,Yes,Sim
111,3079,3079,Mansfield Park,1999,Drama,?,Rated PG+AC0-13 for brief violent imagessexual content and drug use,112,Patricia+AF8-Rozema,No,UK,?,Frances+AF8-O'Connor,No,7.1,No,N+AOM-o
111,3082,3082,World Is Not Enough,1999,Action,Thriller,12,128,Michael+AF8-Apted,No,UK,135000000,Pierce+AF8-Brosnan,No,6.4,No,N+AOM-o
111,1625,1625,Game,1997,Thriller,Mystery,14,129,David+AF8-Fincher,No,USA,50000000,Michael+AF8-Douglas,Yes,7.8,No,N+AOM-o
111,2359,2359,Waking Ned Devine,1998,Comedy,?,Rated PG for nuditylanguage and thematic elements,91,Kirk+AF8-Jones,No,UK,3000000,Ian+AF8-Bannen,No,7.4,No,Sim
111,2294,2294,Antz,1998,Animation,Family,Livre,83,Eric+AF8-Darnell,No,USA,105000000,?,?,6.6,No,N+AOM-o
111,1639,1639,Chasing Amy,1997,Drama,Romance,18,113,Kevin+AF8-Smith,No,USA,250000,Ben+AF8-Affleck,No,7.3,No,N+AOM-o
111,1711,1711,Midnight in the Garden of Good and Evil,1997,Drama,Comedy,Rated R for language and brief violence,155,Clint+AF8-Eastwood,Yes,USA,35000000,John+AF8-Cusack,No,6.6,No,N+AOM-o
